,Year,Nation,DEG_URB,LEVELS,SEX,AGE,Percentage
49162,2017,Switzerland,Towns and suburbs,Bad,Males,75 years or over,6.1
49163,2017,Switzerland,Towns and suburbs,Bad,Males,85 years or over,4.2
49164,2017,Switzerland,Towns and suburbs,Bad,Females,From 16 to 24 years,1.1
49165,2017,Switzerland,Towns and suburbs,Bad,Females,From 25 to 29 years,1.4
49166,2017,Switzerland,Towns and suburbs,Bad,Females,From 25 to 34 years,1.4
49167,2017,Switzerland,Towns and suburbs,Bad,Females,From 35 to 44 years,3.0
49168,2017,Switzerland,Towns and suburbs,Bad,Females,From 45 to 54 years,4.5
49169,2017,Switzerland,Towns and suburbs,Bad,Females,From 45 to 64 years,4.6
49170,2017,Switzerland,Towns and suburbs,Bad,Females,From 55 to 64 years,4.6
49171,2017,Switzerland,Towns and suburbs,Bad,Females,From 65 to 74 years,5.2
49172,2017,Switzerland,Towns and suburbs,Bad,Females,65 years or over,5.1
49173,2017,Switzerland,Towns and suburbs,Bad,Females,From 75 to 84 years,3.9
49174,2017,Switzerland,Towns and suburbs,Bad,Females,75 years or over,4.9
49175,2017,Switzerland,Towns and suburbs,Bad,Females,85 years or over,9.4
49176,2017,Switzerland,Towns and suburbs,Very bad,Males,From 16 to 24 years,0.0
49177,2017,Switzerland,Towns and suburbs,Very bad,Males,From 25 to 29 years,0.0
49178,2017,Switzerland,Towns and suburbs,Very bad,Males,From 25 to 34 years,0.0
49179,2017,Switzerland,Towns and suburbs,Very bad,Males,From 35 to 44 years,0.5
49180,2017,Switzerland,Towns and suburbs,Very bad,Males,From 45 to 54 years,0.4
49181,2017,Switzerland,Towns and suburbs,Very bad,Males,From 45 to 64 years,1.2
49182,2017,Switzerland,Towns and suburbs,Very bad,Males,From 55 to 64 years,2.4
49183,2017,Switzerland,Towns and suburbs,Very bad,Males,From 65 to 74 years,0.6
49184,2017,Switzerland,Towns and suburbs,Very bad,Males,65 years or over,1.0
49185,2017,Switzerland,Towns and suburbs,Very bad,Males,From 75 to 84 years,1.6
49186,2017,Switzerland,Towns and suburbs,Very bad,Males,75 years or over,1.6
49187,2017,Switzerland,Towns and suburbs,Very bad,Males,85 years or over,1.9
49188,2017,Switzerland,Towns and suburbs,Very bad,Females,From 16 to 24 years,0.0
49189,2017,Switzerland,Towns and suburbs,Very bad,Females,From 25 to 29 years,0.3
49190,2017,Switzerland,Towns and suburbs,Very bad,Females,From 25 to 34 years,0.1
49191,2017,Switzerland,Towns and suburbs,Very bad,Females,From 35 to 44 years,0.2
49192,2017,Switzerland,Towns and suburbs,Very bad,Females,From 45 to 54 years,1.3
49193,2017,Switzerland,Towns and suburbs,Very bad,Females,From 45 to 64 years,1.3
49194,2017,Switzerland,Towns and suburbs,Very bad,Females,From 55 to 64 years,1.3
49195,2017,Switzerland,Towns and suburbs,Very bad,Females,From 65 to 74 years,1.7
49196,2017,Switzerland,Towns and suburbs,Very bad,Females,65 years or over,1.9
49197,2017,Switzerland,Towns and suburbs,Very bad,Females,From 75 to 84 years,1.8
49198,2017,Switzerland,Towns and suburbs,Very bad,Females,75 years or over,2.0
49199,2017,Switzerland,Towns and suburbs,Very bad,Females,85 years or over,2.9
49200,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 16 to 24 years,0.2
49201,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 25 to 29 years,2.2
49202,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 25 to 34 years,2.0
49203,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 35 to 44 years,0.8
49204,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 45 to 54 years,2.9
49205,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 45 to 64 years,5.5
49206,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 55 to 64 years,8.9
49207,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 65 to 74 years,3.4
49208,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,65 years or over,5.3
49209,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,From 75 to 84 years,8.1
49210,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,75 years or over,7.8
49211,2017,Switzerland,Towns and suburbs,Bad or very bad,Males,85 years or over,6.1
49212,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 16 to 24 years,1.1
49213,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 25 to 29 years,1.6
49214,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 25 to 34 years,1.5
49215,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 35 to 44 years,3.2
49216,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 45 to 54 years,5.8
49217,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 45 to 64 years,5.9
49218,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 55 to 64 years,6.0
49219,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 65 to 74 years,6.9
49220,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,65 years or over,7.0
49221,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,From 75 to 84 years,5.8
49222,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,75 years or over,7.0
49223,2017,Switzerland,Towns and suburbs,Bad or very bad,Females,85 years or over,12.3
49224,2017,Switzerland,Rural areas,Very good,Males,From 16 to 24 years,65.1
49225,2017,Switzerland,Rural areas,Very good,Males,From 25 to 29 years,59.4
49226,2017,Switzerland,Rural areas,Very good,Males,From 25 to 34 years,53.5
49227,2017,Switzerland,Rural areas,Very good,Males,From 35 to 44 years,40.2
49228,2017,Switzerland,Rural areas,Very good,Males,From 45 to 54 years,27.1
49229,2017,Switzerland,Rural areas,Very good,Males,From 45 to 64 years,26.3
49230,2017,Switzerland,Rural areas,Very good,Males,From 55 to 64 years,25.4
49231,2017,Switzerland,Rural areas,Very good,Males,From 65 to 74 years,19.2
49232,2017,Switzerland,Rural areas,Very good,Males,65 years or over,15.2
49233,2017,Switzerland,Rural areas,Very good,Males,From 75 to 84 years,11.0
49234,2017,Switzerland,Rural areas,Very good,Males,75 years or over,9.5
49235,2017,Switzerland,Rural areas,Very good,Males,85 years or over,0
49236,2017,Switzerland,Rural areas,Very good,Females,From 16 to 24 years,51.4
49237,2017,Switzerland,Rural areas,Very good,Females,From 25 to 29 years,45.7
49238,2017,Switzerland,Rural areas,Very good,Females,From 25 to 34 years,42.7
49239,2017,Switzerland,Rural areas,Very good,Females,From 35 to 44 years,43.4
49240,2017,Switzerland,Rural areas,Very good,Females,From 45 to 54 years,37.2
49241,2017,Switzerland,Rural areas,Very good,Females,From 45 to 64 years,33.6
49242,2017,Switzerland,Rural areas,Very good,Females,From 55 to 64 years,29.5
49243,2017,Switzerland,Rural areas,Very good,Females,From 65 to 74 years,23.9
49244,2017,Switzerland,Rural areas,Very good,Females,65 years or over,19.2
49245,2017,Switzerland,Rural areas,Very good,Females,From 75 to 84 years,13.5
49246,2017,Switzerland,Rural areas,Very good,Females,75 years or over,12.6
49247,2017,Switzerland,Rural areas,Very good,Females,85 years or over,8.3
49248,2017,Switzerland,Rural areas,Good,Males,From 16 to 24 years,30.9
49249,2017,Switzerland,Rural areas,Good,Males,From 25 to 29 years,35.6
49250,2017,Switzerland,Rural areas,Good,Males,From 25 to 34 years,38.9
49251,2017,Switzerland,Rural areas,Good,Males,From 35 to 44 years,46.3
49252,2017,Switzerland,Rural areas,Good,Males,From 45 to 54 years,51.6
49253,2017,Switzerland,Rural areas,Good,Males,From 45 to 64 years,49.9
49254,2017,Switzerland,Rural areas,Good,Males,From 55 to 64 years,47.8
49255,2017,Switzerland,Rural areas,Good,Males,From 65 to 74 years,51.5
49256,2017,Switzerland,Rural areas,Good,Males,65 years or over,48.8
49257,2017,Switzerland,Rural areas,Good,Males,From 75 to 84 years,41.1
49258,2017,Switzerland,Rural areas,Good,Males,75 years or over,45.1
49259,2017,Switzerland,Rural areas,Good,Males,85 years or over,68.8
49260,2017,Switzerland,Rural areas,Good,Females,From 16 to 24 years,36.9
49261,2017,Switzerland,Rural areas,Good,Females,From 25 to 29 years,36.9
49262,2017,Switzerland,Rural areas,Good,Females,From 25 to 34 years,43.9
49263,2017,Switzerland,Rural areas,Good,Females,From 35 to 44 years,41.7
49264,2017,Switzerland,Rural areas,Good,Females,From 45 to 54 years,47.3
49265,2017,Switzerland,Rural areas,Good,Females,From 45 to 64 years,45.7
49266,2017,Switzerland,Rural areas,Good,Females,From 55 to 64 years,43.7
49267,2017,Switzerland,Rural areas,Good,Females,From 65 to 74 years,47.2
49268,2017,Switzerland,Rural areas,Good,Females,65 years or over,43.5
49269,2017,Switzerland,Rural areas,Good,Females,From 75 to 84 years,35.7
49270,2017,Switzerland,Rural areas,Good,Females,75 years or over,38.2
49271,2017,Switzerland,Rural areas,Good,Females,85 years or over,49.4
49272,2017,Switzerland,Rural areas,Very good or good,Males,From 16 to 24 years,96.0
49273,2017,Switzerland,Rural areas,Very good or good,Males,From 25 to 29 years,95.0
49274,2017,Switzerland,Rural areas,Very good or good,Males,From 25 to 34 years,92.3
49275,2017,Switzerland,Rural areas,Very good or good,Males,From 35 to 44 years,86.6
49276,2017,Switzerland,Rural areas,Very good or good,Males,From 45 to 54 years,78.8
49277,2017,Switzerland,Rural areas,Very good or good,Males,From 45 to 64 years,76.2
49278,2017,Switzerland,Rural areas,Very good or good,Males,From 55 to 64 years,73.2
49279,2017,Switzerland,Rural areas,Very good or good,Males,From 65 to 74 years,70.7
49280,2017,Switzerland,Rural areas,Very good or good,Males,65 years or over,64.0
49281,2017,Switzerland,Rural areas,Very good or good,Males,From 75 to 84 years,52.2
49282,2017,Switzerland,Rural areas,Very good or good,Males,75 years or over,54.5
49283,2017,Switzerland,Rural areas,Very good or good,Males,85 years or over,68.8
49284,2017,Switzerland,Rural areas,Very good or good,Females,From 16 to 24 years,88.3
49285,2017,Switzerland,Rural areas,Very good or good,Females,From 25 to 29 years,82.6
49286,2017,Switzerland,Rural areas,Very good or good,Females,From 25 to 34 years,86.5
49287,2017,Switzerland,Rural areas,Very good or good,Females,From 35 to 44 years,85.1
49288,2017,Switzerland,Rural areas,Very good or good,Females,From 45 to 54 years,84.5
49289,2017,Switzerland,Rural areas,Very good or good,Females,From 45 to 64 years,79.3
49290,2017,Switzerland,Rural areas,Very good or good,Females,From 55 to 64 years,73.2
49291,2017,Switzerland,Rural areas,Very good or good,Females,From 65 to 74 years,71.1
49292,2017,Switzerland,Rural areas,Very good or good,Females,65 years or over,62.7
49293,2017,Switzerland,Rural areas,Very good or good,Females,From 75 to 84 years,49.2
49294,2017,Switzerland,Rural areas,Very good or good,Females,75 years or over,50.7
49295,2017,Switzerland,Rural areas,Very good or good,Females,85 years or over,57.8
49296,2017,Switzerland,Rural areas,Fair,Males,From 16 to 24 years,3.4
49297,2017,Switzerland,Rural areas,Fair,Males,From 25 to 29 years,5.0
49298,2017,Switzerland,Rural areas,Fair,Males,From 25 to 34 years,6.6
49299,2017,Switzerland,Rural areas,Fair,Males,From 35 to 44 years,11.8
49300,2017,Switzerland,Rural areas,Fair,Males,From 45 to 54 years,12.4
49301,2017,Switzerland,Rural areas,Fair,Males,From 45 to 64 years,16.2
49302,2017,Switzerland,Rural areas,Fair,Males,From 55 to 64 years,20.6
49303,2017,Switzerland,Rural areas,Fair,Males,From 65 to 74 years,27.3
49304,2017,Switzerland,Rural areas,Fair,Males,65 years or over,31.5
49305,2017,Switzerland,Rural areas,Fair,Males,From 75 to 84 years,41.1
49306,2017,Switzerland,Rural areas,Fair,Males,75 years or over,37.6
49307,2017,Switzerland,Rural areas,Fair,Males,85 years or over,16.3
49308,2017,Switzerland,Rural areas,Fair,Females,From 16 to 24 years,9.0
49309,2017,Switzerland,Rural areas,Fair,Females,From 25 to 29 years,16.0
49310,2017,Switzerland,Rural areas,Fair,Females,From 25 to 34 years,12.4
49311,2017,Switzerland,Rural areas,Fair,Females,From 35 to 44 years,11.2
49312,2017,Switzerland,Rural areas,Fair,Females,From 45 to 54 years,10.8
49313,2017,Switzerland,Rural areas,Fair,Females,From 45 to 64 years,16.3
49314,2017,Switzerland,Rural areas,Fair,Females,From 55 to 64 years,22.7
49315,2017,Switzerland,Rural areas,Fair,Females,From 65 to 74 years,23.4
49316,2017,Switzerland,Rural areas,Fair,Females,65 years or over,32.4
49317,2017,Switzerland,Rural areas,Fair,Females,From 75 to 84 years,45.6
49318,2017,Switzerland,Rural areas,Fair,Females,75 years or over,45.0
49319,2017,Switzerland,Rural areas,Fair,Females,85 years or over,42.2
49320,2017,Switzerland,Rural areas,Bad,Males,From 16 to 24 years,0.0
49321,2017,Switzerland,Rural areas,Bad,Males,From 25 to 29 years,0.0
49322,2017,Switzerland,Rural areas,Bad,Males,From 25 to 34 years,1.0
49323,2017,Switzerland,Rural areas,Bad,Males,From 35 to 44 years,1.2
49324,2017,Switzerland,Rural areas,Bad,Males,From 45 to 54 years,6.2
49325,2017,Switzerland,Rural areas,Bad,Males,From 45 to 64 years,5.9
49326,2017,Switzerland,Rural areas,Bad,Males,From 55 to 64 years,5.6
49327,2017,Switzerland,Rural areas,Bad,Males,From 65 to 74 years,2.1
49328,2017,Switzerland,Rural areas,Bad,Males,65 years or over,3.3
49329,2017,Switzerland,Rural areas,Bad,Males,From 75 to 84 years,4.8
49330,2017,Switzerland,Rural areas,Bad,Males,75 years or over,5.0
49331,2017,Switzerland,Rural areas,Bad,Males,85 years or over,6.1
49332,2017,Switzerland,Rural areas,Bad,Females,From 16 to 24 years,2.7
49333,2017,Switzerland,Rural areas,Bad,Females,From 25 to 29 years,0.0
49334,2017,Switzerland,Rural areas,Bad,Females,From 25 to 34 years,0.5
49335,2017,Switzerland,Rural areas,Bad,Females,From 35 to 44 years,1.7
49336,2017,Switzerland,Rural areas,Bad,Females,From 45 to 54 years,2.6
49337,2017,Switzerland,Rural areas,Bad,Females,From 45 to 64 years,2.9
49338,2017,Switzerland,Rural areas,Bad,Females,From 55 to 64 years,3.3
49339,2017,Switzerland,Rural areas,Bad,Females,From 65 to 74 years,5.4
49340,2017,Switzerland,Rural areas,Bad,Females,65 years or over,4.9
49341,2017,Switzerland,Rural areas,Bad,Females,From 75 to 84 years,5.2
49342,2017,Switzerland,Rural areas,Bad,Females,75 years or over,4.3
49343,2017,Switzerland,Rural areas,Bad,Females,85 years or over,0
49344,2017,Switzerland,Rural areas,Very bad,Males,From 16 to 24 years,0.6
49345,2017,Switzerland,Rural areas,Very bad,Males,From 25 to 29 years,0.0
49346,2017,Switzerland,Rural areas,Very bad,Males,From 25 to 34 years,0.0
49347,2017,Switzerland,Rural areas,Very bad,Males,From 35 to 44 years,0.4
49348,2017,Switzerland,Rural areas,Very bad,Males,From 45 to 54 years,2.6
49349,2017,Switzerland,Rural areas,Very bad,Males,From 45 to 64 years,1.7
49350,2017,Switzerland,Rural areas,Very bad,Males,From 55 to 64 years,0.6
49351,2017,Switzerland,Rural areas,Very bad,Males,From 65 to 74 years,0.0
49352,2017,Switzerland,Rural areas,Very bad,Males,65 years or over,1.2
49353,2017,Switzerland,Rural areas,Very bad,Males,From 75 to 84 years,1.9
49354,2017,Switzerland,Rural areas,Very bad,Males,75 years or over,2.9
49355,2017,Switzerland,Rural areas,Very bad,Males,85 years or over,8.8
49356,2017,Switzerland,Rural areas,Very bad,Females,From 16 to 24 years,0.0
49357,2017,Switzerland,Rural areas,Very bad,Females,From 25 to 29 years,1.3
49358,2017,Switzerland,Rural areas,Very bad,Females,From 25 to 34 years,0.6
49359,2017,Switzerland,Rural areas,Very bad,Females,From 35 to 44 years,2.0
49360,2017,Switzerland,Rural areas,Very bad,Females,From 45 to 54 years,2.2
49361,2017,Switzerland,Rural areas,Very bad,Females,From 45 to 64 years,1.5
49362,2017,Switzerland,Rural areas,Very bad,Females,From 55 to 64 years,0.7
49363,2017,Switzerland,Rural areas,Very bad,Females,From 65 to 74 years,0.0
49364,2017,Switzerland,Rural areas,Very bad,Females,65 years or over,0.0
49365,2017,Switzerland,Rural areas,Very bad,Females,From 75 to 84 years,0.0
49366,2017,Switzerland,Rural areas,Very bad,Females,75 years or over,0.0
49367,2017,Switzerland,Rural areas,Very bad,Females,85 years or over,0
49368,2017,Switzerland,Rural areas,Bad or very bad,Males,From 16 to 24 years,0.6
49369,2017,Switzerland,Rural areas,Bad or very bad,Males,From 25 to 29 years,0.0
49370,2017,Switzerland,Rural areas,Bad or very bad,Males,From 25 to 34 years,1.0
49371,2017,Switzerland,Rural areas,Bad or very bad,Males,From 35 to 44 years,1.7
49372,2017,Switzerland,Rural areas,Bad or very bad,Males,From 45 to 54 years,8.9
49373,2017,Switzerland,Rural areas,Bad or very bad,Males,From 45 to 64 years,7.6
49374,2017,Switzerland,Rural areas,Bad or very bad,Males,From 55 to 64 years,6.2
49375,2017,Switzerland,Rural areas,Bad or very bad,Males,From 65 to 74 years,2.1
49376,2017,Switzerland,Rural areas,Bad or very bad,Males,65 years or over,4.5
49377,2017,Switzerland,Rural areas,Bad or very bad,Males,From 75 to 84 years,6.7
49378,2017,Switzerland,Rural areas,Bad or very bad,Males,75 years or over,7.9
49379,2017,Switzerland,Rural areas,Bad or very bad,Males,85 years or over,14.9
49380,2017,Switzerland,Rural areas,Bad or very bad,Females,From 16 to 24 years,2.7
49381,2017,Switzerland,Rural areas,Bad or very bad,Females,From 25 to 29 years,1.3
49382,2017,Switzerland,Rural areas,Bad or very bad,Females,From 25 to 34 years,1.1
49383,2017,Switzerland,Rural areas,Bad or very bad,Females,From 35 to 44 years,3.7
49384,2017,Switzerland,Rural areas,Bad or very bad,Females,From 45 to 54 years,4.7
49385,2017,Switzerland,Rural areas,Bad or very bad,Females,From 45 to 64 years,4.4
49386,2017,Switzerland,Rural areas,Bad or very bad,Females,From 55 to 64 years,4.1
49387,2017,Switzerland,Rural areas,Bad or very bad,Females,From 65 to 74 years,5.4
49388,2017,Switzerland,Rural areas,Bad or very bad,Females,65 years or over,4.9
49389,2017,Switzerland,Rural areas,Bad or very bad,Females,From 75 to 84 years,5.2
49390,2017,Switzerland,Rural areas,Bad or very bad,Females,75 years or over,4.3
49391,2017,Switzerland,Rural areas,Bad or very bad,Females,85 years or over,0
49392,2017,United Kingdom,Cities,Very good,Males,From 16 to 24 years,56.2
49393,2017,United Kingdom,Cities,Very good,Males,From 25 to 29 years,48.2
49394,2017,United Kingdom,Cities,Very good,Males,From 25 to 34 years,47.9
49395,2017,United Kingdom,Cities,Very good,Males,From 35 to 44 years,42.3
49396,2017,United Kingdom,Cities,Very good,Males,From 45 to 54 years,32.6
49397,2017,United Kingdom,Cities,Very good,Males,From 45 to 64 years,28.1
49398,2017,United Kingdom,Cities,Very good,Males,From 55 to 64 years,23.1
49399,2017,United Kingdom,Cities,Very good,Males,From 65 to 74 years,18.3
