"TIME","GEO","UNIT","INDIC_IL","DEG_URB","SEX","AGE","Value","Flag and Footnotes"
"2016","Ireland","Euro","Mean equivalised net income","Cities","Males","65 years or over","29,036",""
"2016","Ireland","Euro","Mean equivalised net income","Cities","Males","75 years or over","28,872",""
"2016","Ireland","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","27,276",""
"2016","Ireland","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","29,028",""
"2016","Ireland","Euro","Mean equivalised net income","Cities","Females","18 years or over","28,400",""
"2016","Ireland","Euro","Mean equivalised net income","Cities","Females","60 years or over","26,038",""
"2016","Ireland","Euro","Mean equivalised net income","Cities","Females","65 years or over","25,103",""
"2016","Ireland","Euro","Mean equivalised net income","Cities","Females","75 years or over","22,417",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","22,860",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","26,127",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","25,663",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","23,535",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","22,631",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","22,041",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","23,032",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","24,783",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","24,371",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","23,056",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","22,114",""
"2016","Ireland","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","18,807",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","21,831",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","24,473",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","24,007",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","22,914",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","22,288",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","19,023",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","22,936",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","25,038",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","24,189",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","22,089",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","21,419",""
"2016","Ireland","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","18,862",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","8,664",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","9,665",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Males","18 years or over","9,773",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Males","60 years or over","10,114",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Males","65 years or over","10,225",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Males","75 years or over","9,895",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","8,775",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","9,432",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Females","18 years or over","9,423",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Females","60 years or over","9,629",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Females","65 years or over","9,393",""
"2016","Greece","Euro","Mean equivalised net income","Cities","Females","75 years or over","8,795",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","8,480",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","9,241",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","9,320",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","9,779",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","9,628",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","8,680",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","8,484",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","9,133",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","9,011",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","8,893",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","8,626",""
"2016","Greece","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","8,192",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","6,640",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","7,559",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","7,719",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","8,167",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","8,072",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","7,831",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","6,924",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","7,528",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","7,469",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","7,419",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","7,359",""
"2016","Greece","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","6,987",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","16,300",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","17,570",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Males","18 years or over","17,811",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Males","60 years or over","19,376",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Males","65 years or over","18,787",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Males","75 years or over","16,635",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Females","Less than 18 years","16,219",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Females","From 18 to 64 years","17,495",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Females","18 years or over","17,307",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Females","60 years or over","17,741",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Females","65 years or over","16,745",""
"2016","Spain","Euro","Mean equivalised net income","Cities","Females","75 years or over","15,308",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","Less than 18 years","13,622",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","From 18 to 64 years","16,104",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","18 years or over","16,232",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","60 years or over","17,500",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","65 years or over","16,856",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Males","75 years or over","15,016",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","Less than 18 years","14,077",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","From 18 to 64 years","15,963",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","18 years or over","15,842",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","60 years or over","16,282",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","65 years or over","15,381",""
"2016","Spain","Euro","Mean equivalised net income","Towns and suburbs","Females","75 years or over","14,620",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Males","Less than 18 years","12,190",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Males","From 18 to 64 years","13,405",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Males","18 years or over","13,469",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Males","60 years or over","13,834",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Males","65 years or over","13,684",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Males","75 years or over","12,666",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Females","Less than 18 years","11,554",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Females","From 18 to 64 years","13,414",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Females","18 years or over","13,262",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Females","60 years or over","13,315",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Females","65 years or over","12,847",""
"2016","Spain","Euro","Mean equivalised net income","Rural areas","Females","75 years or over","12,440",""
"2016","France","Euro","Mean equivalised net income","Cities","Males","Less than 18 years","23,683",""
"2016","France","Euro","Mean equivalised net income","Cities","Males","From 18 to 64 years","27,504",""
"2016","France","Euro","Mean equivalised net income","Cities","Males","18 years or over","28,426",""
